"X","scientific.name","area","target","category","sp.file","taxa","InPA","OutPA","prop","rijid","originalname"
2042,"Ranitomeya amazonica",9437.58224759726,5984.49517161914,"DD","E:/Priority program/WJY/AOH/Species_table/amphibian/Ranitomeya amazonica.csv","amphibian",3153.79982930411,6283.78241829315,0.450421773038357,102042,"Ranitomeya amazonica"
2044,"Andinobates bombetes",418.100828115437,418.100828115437,"VU","E:/Priority program/WJY/AOH/Species_table/amphibian/Andinobates bombetes.csv","amphibian",122.639932176146,295.460895939291,1,102044,"Andinobates bombetes"
2045,"Excidobates captivus",5366.3427316557,3896.69213240872,"VU","E:/Priority program/WJY/AOH/Species_table/amphibian/Excidobates captivus.csv","amphibian",2808.39249747508,2557.95023418063,0.425498631208447,102045,"Excidobates captivus"
2046,"Adelphobates castaneoticus",19528.3759391406,10068.5262661166,"LC","E:/Priority program/WJY/AOH/Species_table/amphibian/Adelphobates castaneoticus.csv","amphibian",7520.1878006948,12008.1881384458,0.212191872085276,102046,"Adelphobates castaneoticus"
2049,"Ranitomeya fantastica",4671.49721207284,3497.72887805702,"VU","E:/Priority program/WJY/AOH/Species_table/amphibian/Ranitomeya fantastica.csv","amphibian",2212.84652372045,2458.65068835239,0.522375915378356,102049,"Ranitomeya fantastica"
2050,"Ranitomeya flavovittata",10418.2656872141,6438.47601890767,"LC","E:/Priority program/WJY/AOH/Species_table/amphibian/Ranitomeya flavovittata.csv","amphibian",4206.92825939533,6211.33742781873,0.359201416841088,102050,"Ranitomeya flavovittata"
2051,"Andinobates fulguritus",12405.4900176535,7313.56323588712,"LC","E:/Priority program/WJY/AOH/Species_table/amphibian/Andinobates fulguritus.csv","amphibian",2107.13197769596,10298.3580399575,0.505535055350554,102051,"Andinobates fulguritus"
2053,"Oophaga granulifera",3991.47613436825,3090.92435171462,"VU","E:/Priority program/WJY/AOH/Species_table/amphibian/Oophaga granulifera.csv","amphibian",2441.15491942736,1550.32121494089,0.418709677419355,102053,"Oophaga granulifera"
2055,"Andinobates minutus",51547.9477339326,18421.6459320821,"LC","E:/Priority program/WJY/AOH/Species_table/amphibian/Andinobates minutus.csv","amphibian",8072.92160220587,43475.0261317267,0.238021851638873,102055,"Andinobates minutus"
2056,"Excidobates mysteriosus",326.862908377918,326.862908377918,"EN","E:/Priority program/WJY/AOH/Species_table/amphibian/Excidobates mysteriosus.csv","amphibian",0.0783578863662308,326.784550491552,1,102056,"Excidobates mysteriosus"
2057,"Oophaga occultator",26.6312076506556,26.6312076506556,"CR","E:/Priority program/WJY/AOH/Species_table/amphibian/Oophaga occultator.csv","amphibian",0,26.6312076506556,1,102057,"Oophaga occultator"
2061,"Oophaga sylvatica",39495.0014269049,15828.9004135706,"NT","E:/Priority program/WJY/AOH/Species_table/amphibian/Oophaga sylvatica.csv","amphibian",7550.74709383217,31944.2543330727,0.259140996744303,102061,"Oophaga sylvatica"
2063,"Dendrobates truncatus",15597.3543195372,8613.19528292862,"LC","E:/Priority program/WJY/AOH/Species_table/amphibian/Dendrobates truncatus.csv","amphibian",4495.62059670715,11101.7337228301,0.370867489415368,102063,"Dendrobates truncatus"
2065,"Ranitomeya variabilis",2298.14269035093,1986.43918771609,"DD","E:/Priority program/WJY/AOH/Species_table/amphibian/Ranitomeya variabilis.csv","amphibian",983.797955040348,1314.34473531059,0.762557077625571,102065,"Ranitomeya variabilis"
2068,"Andinobates virolinensis",1428.89026490176,1345.76527114376,"VU","E:/Priority program/WJY/AOH/Species_table/amphibian/Andinobates virolinensis.csv","amphibian",205.770159667906,1223.12010523386,0.931316434995912,102068,"Andinobates virolinensis"
2069,"Epipedobates anthonyi",11970.3493445228,7126.69864745238,"NT","E:/Priority program/WJY/AOH/Species_table/amphibian/Epipedobates anthonyi.csv","amphibian",2767.31915374003,9203.03019078275,0.473649896772791,102069,"Epipedobates anthonyi"
2070,"Ameerega bassleri",13633.6352239479,7827.82131016219,"VU","E:/Priority program/WJY/AOH/Species_table/amphibian/Ameerega bassleri.csv","amphibian",4846.41878845899,8787.21643548892,0.33925116649596,102070,"Ameerega bassleri"
2072,"Ameerega boliviana",6236.48414252664,4375.77594262375,"NT","E:/Priority program/WJY/AOH/Species_table/amphibian/Ameerega boliviana.csv","amphibian",1742.13588404996,4494.34825847668,0.585892300845572,102072,"Ameerega boliviana"
2073,"Epipedobates boulengeri",48429.7886966917,17799.8809247802,"LC","E:/Priority program/WJY/AOH/Species_table/amphibian/Epipedobates boulengeri.csv","amphibian",11298.7454330162,37131.0432636755,0.175082814898602,102073,"Epipedobates boulengeri"
2074,"Ameerega braccata",278625.923259622,27862.5923259622,"LC","E:/Priority program/WJY/AOH/Species_table/amphibian/Ameerega braccata.csv","amphibian",23765.2252103135,254860.698049308,0.0160754924272149,102074,"Ameerega braccata"
2075,"Ameerega cainarachi",1486.43892414303,1390.39920120844,"EN","E:/Priority program/WJY/AOH/Species_table/amphibian/Ameerega cainarachi.csv","amphibian",203.92235216318,1282.51657197985,0.925117004680187,102075,"Ameerega cainarachi"
2076,"Paruwrobates erythromos",36.0384905146388,36.0384905146388,"DD","E:/Priority program/WJY/AOH/Species_table/amphibian/Paruwrobates erythromos.csv","amphibian",0,36.0384905146388,1,102076,"Paruwrobates erythromos"
2077,"Epipedobates espinosai",11.3270101196258,11.3270101196258,"DD","E:/Priority program/WJY/AOH/Species_table/amphibian/Epipedobates espinosai.csv","amphibian",0,11.3270101196258,1,102077,"Epipedobates espinosai"
2081,"Allobates myersi",7777.31694067374,5176.98537009818,"LC","E:/Priority program/WJY/AOH/Species_table/amphibian/Allobates myersi.csv","amphibian",3939.24140216147,3838.07553851227,0.322303282959875,102081,"Allobates myersi"
2085,"Ameerega pongoensis",5976.90896461579,4235.06506442776,"VU","E:/Priority program/WJY/AOH/Species_table/amphibian/Ameerega pongoensis.csv","amphibian",2869.30108402079,3107.60788059499,0.439330543933054,102085,"Ameerega pongoensis"
2087,"Ameerega rubriventris",156.253796266808,156.253796266808,"EN","E:/Priority program/WJY/AOH/Species_table/amphibian/Ameerega rubriventris.csv","amphibian",3.69773489410874,152.556061372699,1,102087,"Ameerega rubriventris"
2089,"Ameerega silverstonei",1231.442029413,1189.65382437842,"EN","E:/Priority program/WJY/AOH/Species_table/amphibian/Ameerega silverstonei.csv","amphibian",652.28643489073,579.155594522265,0.927461139896373,102089,"Ameerega silverstonei"
2092,"Epipedobates tricolor",1971.62538720975,1753.45689858734,"VU","E:/Priority program/WJY/AOH/Species_table/amphibian/Epipedobates tricolor.csv","amphibian",244.951269109209,1726.67411810055,0.87369640787949,102092,"Epipedobates tricolor"
2094,"Mannophryne caquetio",211.596211057695,211.596211057695,"EN","E:/Priority program/WJY/AOH/Species_table/amphibian/Mannophryne caquetio.csv","amphibian",22.035721022933,189.560490034762,1,102094,"Mannophryne caquetio"
2095,"Mannophryne collaris",1194.52694984059,1159.91750145648,"EN","E:/Priority program/WJY/AOH/Species_table/amphibian/Mannophryne collaris.csv","amphibian",1023.76758229866,170.759367541926,0.8,102095,"Mannophryne collaris"
2096,"Mannophryne cordilleriana",526.561027982745,526.561027982745,"VU","E:/Priority program/WJY/AOH/Species_table/amphibian/Mannophryne cordilleriana.csv","amphibian",324.872013657353,201.689014325392,1,102096,"Mannophryne cordilleriana"
2097,"Mannophryne lamarcai",655.317824375294,655.317824375294,"EN","E:/Priority program/WJY/AOH/Species_table/amphibian/Mannophryne lamarcai.csv","amphibian",459.35866389631,195.959160478984,1,102097,"Mannophryne lamarcai"
2100,"Mannophryne oblitterata",1309.63503116837,1252.0515624132,"NT","E:/Priority program/WJY/AOH/Species_table/amphibian/Mannophryne oblitterata.csv","amphibian",1203.35722261808,106.277808550292,0.452830188679245,102100,"Mannophryne oblitterata"
2101,"Mannophryne olmonae",141.350754319509,141.350754319509,"VU","E:/Priority program/WJY/AOH/Species_table/amphibian/Mannophryne olmonae.csv","amphibian",52.4494971690725,88.9012571504364,1,102101,"Mannophryne olmonae"
2102,"Mannophryne riveroi",237.496938013443,237.496938013443,"EN","E:/Priority program/WJY/AOH/Species_table/amphibian/Mannophryne riveroi.csv","amphibian",102.999526127675,134.497411885768,1,102102,"Mannophryne riveroi"
2103,"Mannophryne trinitatis",1110.36824482753,1091.42004991844,"LC","E:/Priority program/WJY/AOH/Species_table/amphibian/Mannophryne trinitatis.csv","amphibian",366.151886262298,744.216358565233,0.974462365591398,102103,"Mannophryne trinitatis"
2104,"Mannophryne yustizi",644.161418509192,644.161418509192,"EN","E:/Priority program/WJY/AOH/Species_table/amphibian/Mannophryne yustizi.csv","amphibian",476.897454168703,167.263964340489,1,102104,"Mannophryne yustizi"
2106,"Aromobates mayorgai",855.021285893778,855.021285893778,"EN","E:/Priority program/WJY/AOH/Species_table/amphibian/Aromobates mayorgai.csv","amphibian",778.379183909091,76.6421019846869,1,102106,"Aromobates mayorgai"
2109,"Aromobates orostoma",20.24902955326,20.24902955326,"CR","E:/Priority program/WJY/AOH/Species_table/amphibian/Aromobates orostoma.csv","amphibian",0,20.24902955326,1,102109,"Aromobates orostoma"
2110,"Phyllobates aurotaenia",11409.5205111964,6882.04168735889,"LC","E:/Priority program/WJY/AOH/Species_table/amphibian/Phyllobates aurotaenia.csv","amphibian",508.791465536916,10900.7290456595,0.584678899082569,102110,"Phyllobates aurotaenia"
2111,"Phyllobates bicolor",1144.64416496368,1119.43871387059,"EN","E:/Priority program/WJY/AOH/Species_table/amphibian/Phyllobates bicolor.csv","amphibian",454.597831610353,690.046333353327,0.96231884057971,102111,"Phyllobates bicolor"
2112,"Phyllobates lugubris",14865.3696603644,8325.44676787389,"LC","E:/Priority program/WJY/AOH/Species_table/amphibian/Phyllobates lugubris.csv","amphibian",8137.23960203195,6728.13005833249,0.0279429250891795,102112,"Phyllobates lugubris"
2113,"Phyllobates terribilis",539.716517309708,539.716517309708,"EN","E:/Priority program/WJY/AOH/Species_table/amphibian/Phyllobates terribilis.csv","amphibian",160.287119330662,379.429397979046,1,102113,"Phyllobates terribilis"
2114,"Phyllobates vittatus",2716.15254279245,2273.76569653802,"VU","E:/Priority program/WJY/AOH/Species_table/amphibian/Phyllobates vittatus.csv","amphibian",1879.70020729382,836.452335498624,0.471291866028708,102114,"Phyllobates vittatus"
2116,"Alytes maurus",4762.01810166898,3550.6083586113,"EN","E:/Priority program/WJY/AOH/Species_table/amphibian/Alytes maurus.csv","amphibian",1210.90157958958,3551.1165220794,0.658687693607435,102116,"Alytes maurus"
2119,"Discoglossus sardus",26562.8888869751,12363.3760152518,"LC","E:/Priority program/WJY/AOH/Species_table/amphibian/Discoglossus sardus.csv","amphibian",8038.89728418046,18523.9916027947,0.233439507639151,102119,"Discoglossus sardus"
2120,"Discoglossus scovazzi",149125.575386849,27471.5765044294,"LC","E:/Priority program/WJY/AOH/Species_table/amphibian/Discoglossus scovazzi.csv","amphibian",17715.3157548911,131410.259631958,0.074240925348147,102120,"Discoglossus scovazzi"
2122,"Heleophryne orientalis",466.850528490171,466.850528490171,"LC","E:/Priority program/WJY/AOH/Species_table/amphibian/Heleophryne orientalis.csv","amphibian",223.928156037327,242.922372452844,1,102122,"Heleophryne orientalis"
2123,"Heleophryne purcelli",3055.83366526702,2499.42769680219,"LC","E:/Priority program/WJY/AOH/Species_table/amphibian/Heleophryne purcelli.csv","amphibian",1461.04536071551,1594.78830455151,0.651191969887077,102123,"Heleophryne purcelli"
2124,"Heleophryne regis",2861.51311528035,2371.13419575979,"LC","E:/Priority program/WJY/AOH/Species_table/amphibian/Heleophryne regis.csv","amphibian",1597.52632696819,1263.98678831216,0.612034837688044,102124,"Heleophryne regis"
2128,"Hemisus guttatus",5531.33227423485,3989.19430186409,"NT","E:/Priority program/WJY/AOH/Species_table/amphibian/Hemisus guttatus.csv","amphibian",2125.40907490692,3405.92319932793,0.547136563876652,102128,"Hemisus guttatus"
2130,"Hemisus microscaphus",102323.057614467,25131.8138798212,"LC","E:/Priority program/WJY/AOH/Species_table/amphibian/Hemisus microscaphus.csv","amphibian",16625.7169730385,85697.3406414283,0.0992566834311586,102130,"Hemisus microscaphus"
2132,"Hemisus perreti",21873.1167238806,10873.1667038,"LC","E:/Priority program/WJY/AOH/Species_table/amphibian/Hemisus perreti.csv","amphibian",9960.93417840912,11912.1825454715,0.0765614506380121,102132,"Hemisus perreti"
2133,"Hemisus wittei",11511.5430104865,6926.87620801909,"DD","E:/Priority program/WJY/AOH/Species_table/amphibian/Hemisus wittei.csv","amphibian",3344.72782236593,8166.81518812056,0.438648052902278,102133,"Hemisus wittei"
2134,"Acris crepitans",2633540.7055713,263354.07055713,"LC","E:/Priority program/WJY/AOH/Species_table/amphibian/Acris crepitans.csv","amphibian",136349.846536593,2497190.85903471,0.0508587652521434,102134,"Acris crepitans"
2135,"Acris gryllus",613963.400467157,61396.3400467157,"LC","E:/Priority program/WJY/AOH/Species_table/amphibian/Acris gryllus.csv","amphibian",47901.592761722,566061.807705435,0.0238384202409281,102135,"Acris gryllus"
2136,"Agalychnis annae",714.27569692995,714.27569692995,"VU","E:/Priority program/WJY/AOH/Species_table/amphibian/Agalychnis annae.csv","amphibian",147.970419382653,566.305277547297,1,102136,"Agalychnis annae"
2142,"Aparasphenodon brunoi",163998.10500241,27670.0764886848,"LC","E:/Priority program/WJY/AOH/Species_table/amphibian/Aparasphenodon brunoi.csv","amphibian",20794.8624491032,143203.242553307,0.0480087707659756,102142,"Aparasphenodon brunoi"
2144,"Aplastodiscus cochranae",7116.05554063071,4839.88343459174,"LC","E:/Priority program/WJY/AOH/Species_table/amphibian/Aplastodiscus cochranae.csv","amphibian",1180.82683137641,5935.2287092543,0.616512215669756,102144,"Aplastodiscus cochranae"
2145,"Aplastodiscus perviridis",918773.678237868,91877.3678237868,"LC","E:/Priority program/WJY/AOH/Species_table/amphibian/Aplastodiscus perviridis.csv","amphibian",80404.640083917,838369.038153951,0.0136837120647352,102145,"Aplastodiscus perviridis"
2146,"Argenteohyla siemersi",28494.2193426151,12936.3061617604,"EN","E:/Priority program/WJY/AOH/Species_table/amphibian/Argenteohyla siemersi.csv","amphibian",9534.83006301997,18959.3892795951,0.179387098475658,102146,"Argenteohyla siemersi"
2148,"Cryptobatrachus boulengeri",5758.98938699541,4115.5189425234,"VU","E:/Priority program/WJY/AOH/Species_table/amphibian/Cryptobatrachus boulengeri.csv","amphibian",1347.41404887237,4411.57533812304,0.627522103831331,102148,"Cryptobatrachus boulengeri"
2149,"Cryptobatrachus fuhrmanni",7111.13756901802,4837.33990048145,"LC","E:/Priority program/WJY/AOH/Species_table/amphibian/Cryptobatrachus fuhrmanni.csv","amphibian",239.43986474485,6871.69770427317,0.669043807306069,102149,"Cryptobatrachus fuhrmanni"
2150,"Duellmanohyla chamulae",408.770673448353,408.770673448353,"EN","E:/Priority program/WJY/AOH/Species_table/amphibian/Duellmanohyla chamulae.csv","amphibian",203.332200528086,205.438472920267,1,102150,"Duellmanohyla chamulae"
2152,"Duellmanohyla lythrodes",222.530324662633,222.530324662633,"EN","E:/Priority program/WJY/AOH/Species_table/amphibian/Duellmanohyla lythrodes.csv","amphibian",203.619532978373,18.9107916842598,1,102152,"Duellmanohyla lythrodes"
2154,"Duellmanohyla salvavida",1387.05872658095,1313.08502012142,"EN","E:/Priority program/WJY/AOH/Species_table/amphibian/Duellmanohyla salvavida.csv","amphibian",1227.16882058989,159.889905991065,0.534591194968553,102154,"Duellmanohyla salvavida"
2156,"Duellmanohyla soralia",1112.3689365027,1093.06019317666,"EN","E:/Priority program/WJY/AOH/Species_table/amphibian/Duellmanohyla soralia.csv","amphibian",878.285825243779,234.083111258922,0.914529914529915,102156,"Duellmanohyla soralia"
2158,"Fritziana fissilis",23940.8925747537,11548.5618655674,"LC","E:/Priority program/WJY/AOH/Species_table/amphibian/Fritziana fissilis.csv","amphibian",6598.6280806555,17342.2644940982,0.285376542497982,102158,"Fritziana fissilis"
2159,"Flectonotus fitzgeraldi",3672.14466828632,2893.55119077545,"LC","E:/Priority program/WJY/AOH/Species_table/amphibian/Flectonotus fitzgeraldi.csv","amphibian",1966.45370450354,1705.69096378278,0.543695014662757,102159,"Flectonotus fitzgeraldi"
2161,"Fritziana ohausi",32458.6295296853,14046.9363339429,"LC","E:/Priority program/WJY/AOH/Species_table/amphibian/Fritziana ohausi.csv","amphibian",11898.8020209838,20559.8275087015,0.104479789873048,102161,"Fritziana ohausi"
2164,"Gastrotheca andaquiensis",6799.11698842518,4674.81537625156,"LC","E:/Priority program/WJY/AOH/Species_table/amphibian/Gastrotheca andaquiensis.csv","amphibian",3203.52011753815,3595.59687088704,0.409179415855355,102164,"Gastrotheca andaquiensis"
2166,"Gastrotheca argenteovirens",3499.66332790475,2785.08419280947,"LC","E:/Priority program/WJY/AOH/Species_table/amphibian/Gastrotheca argenteovirens.csv","amphibian",36.5762092288114,3463.08711867594,0.793531619982674,102166,"Gastrotheca argenteovirens"
2167,"Gastrotheca aureomaculata",754.7055487531,754.7055487531,"EN","E:/Priority program/WJY/AOH/Species_table/amphibian/Gastrotheca aureomaculata.csv","amphibian",158.916894979619,595.788653773481,1,102167,"Gastrotheca aureomaculata"
2168,"Gastrotheca bufona",266.092901159711,266.092901159711,"VU","E:/Priority program/WJY/AOH/Species_table/amphibian/Gastrotheca bufona.csv","amphibian",101.996854927196,164.096046232515,1,102168,"Gastrotheca bufona"
2169,"Gastrotheca christiani",44.217130217383,44.217130217383,"CR","E:/Priority program/WJY/AOH/Species_table/amphibian/Gastrotheca christiani.csv","amphibian",7.97799376440276,36.2391364529802,1,102169,"Gastrotheca christiani"
2170,"Gastrotheca chrysosticta",204.994525197352,204.994525197352,"EN","E:/Priority program/WJY/AOH/Species_table/amphibian/Gastrotheca chrysosticta.csv","amphibian",186.122457137517,18.8720680598359,1,102170,"Gastrotheca chrysosticta"
2171,"Gastrotheca cornuta",20067.7672991013,10257.5038691668,"EN","E:/Priority program/WJY/AOH/Species_table/amphibian/Gastrotheca cornuta.csv","amphibian",6942.50870852416,13125.2585905772,0.252495238095238,102171,"Gastrotheca cornuta"
2172,"Gastrotheca dendronastes",1915.04817093224,1712.22868866044,"EN","E:/Priority program/WJY/AOH/Species_table/amphibian/Gastrotheca dendronastes.csv","amphibian",773.315519136547,1141.73265179569,0.822085889570552,102172,"Gastrotheca dendronastes"
2173,"Gastrotheca dunni",2063.24450796141,1819.66230926176,"LC","E:/Priority program/WJY/AOH/Species_table/amphibian/Gastrotheca dunni.csv","amphibian",543.85093671673,1519.39357124468,0.839368005266623,102173,"Gastrotheca dunni"
2174,"Gastrotheca espeletia",2175.99604048808,1900.23083414729,"EN","E:/Priority program/WJY/AOH/Species_table/amphibian/Gastrotheca espeletia.csv","amphibian",261.671769460575,1914.3242710275,0.855799373040752,102174,"Gastrotheca espeletia"
2175,"Gastrotheca excubitor",494.371256301811,494.371256301811,"VU","E:/Priority program/WJY/AOH/Species_table/amphibian/Gastrotheca excubitor.csv","amphibian",288.958186424041,205.41306987777,1,102175,"Gastrotheca excubitor"
2176,"Gastrotheca fissipes",104609.065145444,25316.5340105276,"LC","E:/Priority program/WJY/AOH/Species_table/amphibian/Gastrotheca fissipes.csv","amphibian",8613.60323991258,95995.4619055318,0.17398822855357,102176,"Gastrotheca fissipes"
2177,"Gastrotheca galeata",6.86129413189385,6.86129413189385,"DD","E:/Priority program/WJY/AOH/Species_table/amphibian/Gastrotheca galeata.csv","amphibian",3.99867453814819,2.86261959374566,1,102177,"Gastrotheca galeata"
2178,"Gastrotheca gracilis",733.888631808493,733.888631808493,"EN","E:/Priority program/WJY/AOH/Species_table/amphibian/Gastrotheca gracilis.csv","amphibian",422.698394242301,311.190237566191,1,102178,"Gastrotheca gracilis"
2179,"Gastrotheca griswoldi",1821.67951658557,1643.59048438551,"LC","E:/Priority program/WJY/AOH/Species_table/amphibian/Gastrotheca griswoldi.csv","amphibian",65.1465003033229,1756.53301628224,0.898633257403189,102179,"Gastrotheca griswoldi"
2180,"Gastrotheca guentheri",3070.50012186063,2509.02732089833,"DD","E:/Priority program/WJY/AOH/Species_table/amphibian/Gastrotheca guentheri.csv","amphibian",718.269498693584,2352.23062316704,0.761054421768708,102180,"Gastrotheca guentheri"
2181,"Gastrotheca helenae",75.9551858746702,75.9551858746702,"EN","E:/Priority program/WJY/AOH/Species_table/amphibian/Gastrotheca helenae.csv","amphibian",64.0207750743746,11.9344108002955,1,102181,"Gastrotheca helenae"
2182,"Gastrotheca lateonota",1024.88828740608,1020.78141841465,"VU","E:/Priority program/WJY/AOH/Species_table/amphibian/Gastrotheca lateonota.csv","amphibian",236.977855111175,787.910432294902,0.994917407878018,102182,"Gastrotheca lateonota"
2184,"Gastrotheca litonedis",1591.3518058192,1470.84299123053,"EN","E:/Priority program/WJY/AOH/Species_table/amphibian/Gastrotheca litonedis.csv","amphibian",149.244933315234,1442.10687250396,0.916088765603329,102184,"Gastrotheca litonedis"
2186,"Gastrotheca marsupiata",26418.8207889589,12319.7406089687,"LC","E:/Priority program/WJY/AOH/Species_table/amphibian/Gastrotheca marsupiata.csv","amphibian",8209.32784808711,18209.4929408718,0.225712559723214,102186,"Gastrotheca marsupiata"
2189,"Gastrotheca ochoai",14.8393828970744,14.8393828970744,"EN","E:/Priority program/WJY/AOH/Species_table/amphibian/Gastrotheca ochoai.csv","amphibian",4.08647796066511,10.7529049364093,1,102189,"Gastrotheca ochoai"
2190,"Gastrotheca orophylax",1051.80736514457,1043.14768302151,"VU","E:/Priority program/WJY/AOH/Species_table/amphibian/Gastrotheca orophylax.csv","amphibian",571.869740318902,479.937624825673,0.983298538622129,102190,"Gastrotheca orophylax"
2191,"Gastrotheca ovifera",1394.01118488827,1318.5306060109,"VU","E:/Priority program/WJY/AOH/Species_table/amphibian/Gastrotheca ovifera.csv","amphibian",1178.40591608896,215.605268799311,0.651162790697674,102191,"Gastrotheca ovifera"
2192,"Gastrotheca pacchamama",217.570294524127,217.570294524127,"EN","E:/Priority program/WJY/AOH/Species_table/amphibian/Gastrotheca pacchamama.csv","amphibian",0,217.570294524127,1,102192,"Gastrotheca pacchamama"
2193,"Gastrotheca peruana",36248.5573801205,15034.5840223368,"LC","E:/Priority program/WJY/AOH/Species_table/amphibian/Gastrotheca peruana.csv","amphibian",4478.64665659399,31769.9107235265,0.332242122824137,102193,"Gastrotheca peruana"
2194,"Gastrotheca plumbea",6551.3193146054,4544.08503723199,"VU","E:/Priority program/WJY/AOH/Species_table/amphibian/Gastrotheca plumbea.csv","amphibian",3234.98028988209,3316.33902472331,0.39475271411339,102194,"Gastrotheca plumbea"
2195,"Gastrotheca pseustes",27136.5168598553,12535.8602802548,"NT","E:/Priority program/WJY/AOH/Species_table/amphibian/Gastrotheca pseustes.csv","amphibian",7662.47867956602,19474.0381802892,0.250231077333881,102195,"Gastrotheca pseustes"
2196,"Gastrotheca psychrophila",140.364823846687,140.364823846687,"EN","E:/Priority program/WJY/AOH/Species_table/amphibian/Gastrotheca psychrophila.csv","amphibian",83.4793230422138,56.885500804473,1,102196,"Gastrotheca psychrophila"
2197,"Gastrotheca rebeccae",32.0010421058253,32.0010421058253,"EN","E:/Priority program/WJY/AOH/Species_table/amphibian/Gastrotheca rebeccae.csv","amphibian",0,32.0010421058253,1,102197,"Gastrotheca rebeccae"
2198,"Gastrotheca riobambae",7494.78177812097,5034.12181233866,"EN","E:/Priority program/WJY/AOH/Species_table/amphibian/Gastrotheca riobambae.csv","amphibian",1181.82895999732,6312.95281812364,0.610266159695818,102198,"Gastrotheca riobambae"
2199,"Gastrotheca ruizi",54.8273567647487,54.8273567647487,"NT","E:/Priority program/WJY/AOH/Species_table/amphibian/Gastrotheca ruizi.csv","amphibian",45.4598658178007,9.3674909469479,1,102199,"Gastrotheca ruizi"
2201,"Gastrotheca stictopleura",39.0282606743182,39.0282606743182,"EN","E:/Priority program/WJY/AOH/Species_table/amphibian/Gastrotheca stictopleura.csv","amphibian",14.5100946338945,24.5181660404236,1,102201,"Gastrotheca stictopleura"
2203,"Gastrotheca trachyceps",20.5467658341561,20.5467658341561,"EN","E:/Priority program/WJY/AOH/Species_table/amphibian/Gastrotheca trachyceps.csv","amphibian",5.50865011400854,15.0381157201476,1,102203,"Gastrotheca trachyceps"
2204,"Gastrotheca walkeri",1172.2969620863,1141.92115896475,"VU","E:/Priority program/WJY/AOH/Species_table/amphibian/Gastrotheca walkeri.csv","amphibian",902.918445698187,269.378516388116,0.888475836431227,102204,"Gastrotheca walkeri"
2205,"Gastrotheca weinlandii",13488.0956506049,7767.8549454599,"LC","E:/Priority program/WJY/AOH/Species_table/amphibian/Gastrotheca weinlandii.csv","amphibian",7282.84717300393,6205.24847760102,0.0781627719580983,102205,"Gastrotheca weinlandii"
2206,"Gastrotheca williamsoni",9.64900389011006,9.64900389011006,"DD","E:/Priority program/WJY/AOH/Species_table/amphibian/Gastrotheca williamsoni.csv","amphibian",5.96062803718852,3.68837585292154,1,102206,"Gastrotheca williamsoni"
2208,"Hemiphractus fasciatus",87301.334030964,23701.602410389,"NT","E:/Priority program/WJY/AOH/Species_table/amphibian/Hemiphractus fasciatus.csv","amphibian",16543.2300515833,70758.1039793806,0.101161706096837,102208,"Hemiphractus fasciatus"
2210,"Hemiphractus johnsoni",2.55583221307584,2.55583221307584,"EN","E:/Priority program/WJY/AOH/Species_table/amphibian/Hemiphractus johnsoni.csv","amphibian",0,2.55583221307584,1,102210,"Hemiphractus johnsoni"
2215,"Aplastodiscus albofrenatus",12169.0933964103,7212.36062643903,"LC","E:/Priority program/WJY/AOH/Species_table/amphibian/Aplastodiscus albofrenatus.csv","amphibian",5341.09622474205,6827.99717166826,0.274058883843562,102215,"Aplastodiscus albofrenatus"
2216,"Osteocephalus alboguttatus",15661.9849274321,8638.32909043855,"LC","E:/Priority program/WJY/AOH/Species_table/amphibian/Osteocephalus alboguttatus.csv","amphibian",2694.65094319268,12967.3339842394,0.458317266908306,102216,"Osteocephalus alboguttatus"
2218,"Boana albonigra",60989.4867654342,20123.7411446718,"LC","E:/Priority program/WJY/AOH/Species_table/amphibian/Boana albonigra.csv","amphibian",5131.05104067809,55858.4357247561,0.26839485839092,102218,"Boana albonigra"
2222,"Boana alemani",1143.31926385953,1118.3588218326,"DD","E:/Priority program/WJY/AOH/Species_table/amphibian/Boana alemani.csv","amphibian",916.509224582609,226.810039276925,0.889380530973451,102222,"Boana alemani"
2223,"Dendropsophus allenorum",14295.0484336104,8097.19067295017,"LC","E:/Priority program/WJY/AOH/Species_table/amphibian/Dendropsophus allenorum.csv","amphibian",1248.79466585089,13046.2537677595,0.524911850375594,102223,"Dendropsophus allenorum"
2224,"Charadrahyla altipotens",32.8642975436716,32.8642975436716,"EN","E:/Priority program/WJY/AOH/Species_table/amphibian/Charadrahyla altipotens.csv","amphibian",11.7614175922004,21.1028799514712,1,102224,"Charadrahyla altipotens"
2225,"Bokermannohyla alvarengai",10450.2045322513,6453.0001734213,"LC","E:/Priority program/WJY/AOH/Species_table/amphibian/Bokermannohyla alvarengai.csv","amphibian",3236.41122141614,7213.79331083513,0.445861638707889,102225,"Bokermannohyla alvarengai"
2226,"Hyloscirtus alytolylax",32342.5556533439,14015.589914349,"NT","E:/Priority program/WJY/AOH/Species_table/amphibian/Hyloscirtus alytolylax.csv","amphibian",7848.90985243416,24493.6458009098,0.251745396643939,102226,"Hyloscirtus alytolylax"
2227,"Sarcohyla ameibothalame",29.99679233428,29.99679233428,"EN","E:/Priority program/WJY/AOH/Species_table/amphibian/Sarcohyla ameibothalame.csv","amphibian",5.72812192014936,24.2686704141306,1,102227,"Sarcohyla ameibothalame"
